Year,mark,,yyyy,num
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
1998,1,,,
1998,1,,,
1998,1,,,
1998,1,,,
1998,1,,,
1998,1,,,
1998,1,,,
1998,1,,,
1998,1,,,
1998,1,,,
1998,1,,,
1998,1,,,
1998,1,,,
1998,1,,,
1998,1,,,
1998,1,,,
1998,1,,,
1998,1,,,
1998,1,,,
1998,1,,,
1998,1,,,
1998,1,,,
1998,1,,,
1998,1,,,
1998,1,,,
1998,1,,,
1998,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
1999,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2000,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2001,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2002,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2003,1,,,
2004,1,,,
2004,1,,,
